filename,ru_title,ru_author,gpt_description,eng_title,eng_author
./data/280313110.jpg,Портрет доктора А. Д. Езерского. 1910,Василий Иванович Суриков,an old man reading a book,Dr. A. D. Ezersky's portrait 1910,Vasily Ivanovich Surikov
./data/361474609.jpg,Странник. 1885,Василий Иванович Суриков,a painting of a man with a beard,Traveler. 1885,Vasily Ivanovich Surikov
./data/872888183.jpg,Автопортрет. 1910,Василий Иванович Суриков,a black and white drawing of a man,Autoportrait. 1910.,Vasily Ivanovich Surikov
./data/368203735.jpg,Боярыня Морозова 2. 1881-1884,Василий Иванович Суриков,a painting of people walking on a street,Morozov Boyry 2. 1881-1884,Vasily Ivanovich Surikov
./data/335217285.jpg,Казаки. 1819,Василий Иванович Суриков,a drawing of a group of people in a room,Kazaki. 1819,Vasily Ivanovich Surikov
./data/768380737.jpg,Портрет боярышни,Василий Иванович Суриков,a painting of a woman in a headscar,A picture of the bogies.,Vasily Ivanovich Surikov
./data/235598754.jpg,Голова Марии. 1913-1914,Василий Иванович Суриков,a painting of a woman with a headband,Mary's head. 1913-1914.,Vasily Ivanovich Surikov
./data/792605590.jpg,Головка девушки. Портрет З. С. Хаминовой. 1908,Василий Иванович Суриков,a painting of a woman with flowers in her hair,"The girl's head, a portrait of Z. S. Haminova. 1908.",Vasily Ivanovich Surikov
./data/555493164.jpg,Казак с ружьем. 1901,Василий Иванович Суриков,a drawing of a man with a rifle,Kazak with a gun. 1901.,Vasily Ivanovich Surikov
./data/572192382.jpg,Первый Вселенский Никейский Собор. 1876,Василий Иванович Суриков,a painting of a man in a room with other people,First Universe Nicky Cathedral. 1876,Vasily Ivanovich Surikov
./data/844104003.jpg,Перс. 1902,Василий Иванович Суриков,a painting of a man sitting on a beach,Pers. 1902,Vasily Ivanovich Surikov
./data/493640136.jpg,Рука боярыни Морозовой,Василий Иванович Суриков,a painting of a hand reaching out a window,The Hand of the Boiler of the Morozov,Vasily Ivanovich Surikov
./data/924029541.jpg,Сквер перед Музеем изящных искусств в Москве. 1910-е,Василий Иванович Суриков,a painting of a city with buildings and a river,Square in front of the Museum of Fine Arts in Moscow.,Vasily Ivanovich Surikov
./data/385617065.jpg,Автопортрет. 1902,Василий Иванович Суриков,a painting of a man with a beard,Autoportrait. 1902,Vasily Ivanovich Surikov
./data/355157470.jpg,Автопортрет. 1915,Василий Иванович Суриков,a painting of a man in a black suit,Autoportrait. 1915,Vasily Ivanovich Surikov
./data/314920043.jpg,Портрет О. М. Величкинойурожденной баронессы Клодт фон Юргенсбург. 1914,Василий Иванович Суриков,a painting of a woman in a black dress,Portrait O. M. Greatborn Baroness Claudet von Jürgensburg. 1914,Vasily Ivanovich Surikov
./data/355267333.jpg,Голова Меншикова в профиль. Нижняя часть лица. 1882,Василий Иванович Суриков,a drawing of a man's head,Menshikov's head in profile. 1882.,Vasily Ivanovich Surikov
./data/780081176.jpg,Донской казак Ржидин,Василий Иванович Суриков,a painting of a man with a beard,The Don Kazak of Rjidin,Vasily Ivanovich Surikov
./data/403250122.jpg,Портрет Е. Н. Сабашниковой. 1907,Василий Иванович Суриков,a painting of a woman in a yellow dress,Portrait by E. N. Sabashnikova. 1907,Vasily Ivanovich Surikov
./data/332223510.jpg,Портрет И. Е. Крачковского. 1884,Василий Иванович Суриков,a painting of a man with a beard,Portrait by I. E. Krakkovski. 1884,Vasily Ivanovich Surikov
./data/323873901.jpg,Старый солдатспускающийся по склону снежной горы. 1898,Василий Иванович Суриков,a painting of a man in a black coat and a hat,An old soldier descending down the slope of a snow mountain. 1898.,Vasily Ivanovich Surikov
./data/792550659.jpg,Вид Красноярска. 1887,Василий Иванович Суриков,a painting of a church on a hill,View of Krasnoyarsk. 1887,Vasily Ivanovich Surikov
./data/571176147.jpg,Девушка с косами. Портрет А. А. Добринской. 1910,Василий Иванович Суриков,a painting of a woman in a white dress,The girl with the braids. 1910 Portrait A. A. Dobrinsky.,Vasily Ivanovich Surikov
./data/921694946.jpg,В лодке,Василий Иванович Суриков,a painting of a man in a boat,In the boat.,Vasily Ivanovich Surikov
./data/850421142.jpg,Казак Дмитрий Сокол. 1893,Василий Иванович Суриков,a painting of a man with a beard,Kazak Dmitri Falcon. 1893,Vasily Ivanovich Surikov
./data/932598876.jpg,Крыши зимой. 1880-е,Василий Иванович Суриков,a painting of snow covered roofs,Roofs in winter. 1880s.,Vasily Ivanovich Surikov
./data/659973144.jpg,Монах. 1900-е,Василий Иванович Суриков,a painting of a man with a beard,Monk. 1900s.,Vasily Ivanovich Surikov
./data/779119873.jpg,Помпея. Улица. 1884,Василий Иванович Суриков,a painting of a city with trees and buildings,"Pompeya, street, 1884.",Vasily Ivanovich Surikov
./data/605316162.jpg,Чернобородый стрелец. 1879,Василий Иванович Суриков,a painting of a man with a long beard,Blackberry shooter. 1879.,Vasily Ivanovich Surikov
./data/420223999.jpg,Голова Суворова. 1898,Василий Иванович Суриков,a drawing of a man with a beard,Suvorov's head. 1898.,Vasily Ivanovich Surikov
./data/208847045.jpg,Женский портрет. 1885,Василий Иванович Суриков,a painting of a woman sitting in a chair,Women's portrait. 1885,Vasily Ivanovich Surikov
./data/128756713.jpg,Портрет А. А. Добринской. 1911,Василий Иванович Суриков,a painting of a woman in black dress,Portrait A. A. Dobrinsky 1911,Vasily Ivanovich Surikov
./data/282290649.jpg,Портрет А. И. Емельяновой. 1903,Василий Иванович Суриков,a painting of a woman in a yellow dress,Portrait by A. I. Emelyanova. 1903,Vasily Ivanovich Surikov
./data/667553710.jpg,Портрет О. В. Суриковой. 1880-е,Василий Иванович Суриков,a portrait of a boy in a black coat,Portrait of O. V. Surikova. 1880th,Vasily Ivanovich Surikov
./data/470184326.jpg,Севилья. Бой быков. 1910,Василий Иванович Суриков,a painting of two dogs laying on the ground,"Seville, the bull fight. 1910.",Vasily Ivanovich Surikov
./data/477929687.jpg,Автопортрет на фоне картины Покорение Сибири Ермаком. 1894,Василий Иванович Суриков,a painting of a man with a beard,Autoportrait in the context of Siberia's subjugation with Ermak. 1894,Vasily Ivanovich Surikov
./data/450848388.jpg,Переход Суворова через Альпы в 1799 году2. 1899,Василий Иванович Суриков,a painting of a mountain scene with a man standing on a cliff,Suvorov's transition across the Alps in 1799.2 1899,Vasily Ivanovich Surikov
./data/587353515.jpg,Голова крестящегося солдата. 1897,Василий Иванович Суриков,an old man with a beard and a white beard,The head of a baptized soldier. 1897,Vasily Ivanovich Surikov
./data/841329956.jpg,Голова монахини,Василий Иванович Суриков,a painting of a woman talking on a cell,The head of a nun.,Vasily Ivanovich Surikov
./data/432089233.jpg,Покорение Сибири Ермаком 2. Около 1891,Василий Иванович Суриков,a painting of people walking on a street,Subjugation of Siberia by Jermac 2. Around 1891,Vasily Ivanovich Surikov
./data/718090820.jpg,Севилья. 1910,Василий Иванович Суриков,a painting of a street scene with buildings,Seville. 1910.,Vasily Ivanovich Surikov
./data/510449218.jpg,Церковь. 1910,Василий Иванович Суриков,a painting of a church in the snow,Church. 1910,Vasily Ivanovich Surikov
./data/6555.jpg,Боярыня Морозова в санях,Василий Иванович Суриков,a painting of a woman sitting on a log,Morozov's Boyry in the Sleighs.,Vasily Ivanovich Surikov
./data/329943847.jpg,В Алупке. 1913,Василий Иванович Суриков,two men with a boat greeting card by edgar edgar edgar lewis,In Alupka. 1913.,Vasily Ivanovich Surikov
./data/876293945.jpg,Голова хакаса. 1893,Василий Иванович Суриков,a drawing of a man with a white shirt,Hakas' head. 1893.,Vasily Ivanovich Surikov
./data/696035766.jpg,Окрестности Красноярска. 1890-1914,Василий Иванович Суриков,a painting of a mountain landscape,District of Krasnoyarsk. 1890-1914,Vasily Ivanovich Surikov
./data/576696777.jpg,Портрет Н. С. Матвеева. 1881,Василий Иванович Суриков,a painting of a man with a beard,Portrait of N. S. Matveyev. 1881,Vasily Ivanovich Surikov
./data/515447998.jpg,Берлин. Набережная. 1912,Василий Иванович Суриков,a painting of a river with buildings in the background,"Berlin, the waterfront. 1912.",Vasily Ivanovich Surikov
./data/257681274.jpg,Боржом. 1899,Василий Иванович Суриков,a painting of a tree in the mountains,Borg. 1899,Vasily Ivanovich Surikov
./data/205029296.jpg,Боярыня Морозова. 1884-1885,Василий Иванович Суриков,a painting of people walking down a street,Morozov Boyry. 1884-1885.,Vasily Ivanovich Surikov
./data/937680053.jpg,Венеция. Собор Св. Марка. 1884,Василий Иванович Суриков,a painting of a church in the snow,"Venice, St. Mark's Cathedral. 1884",Vasily Ivanovich Surikov
./data/975115966.jpg,Голова боярыни Морозовой1. 1886,Василий Иванович Суриков,a painting of a woman in a black hat,The head of the Morozov Boyry 1 1886,Vasily Ivanovich Surikov
./data/881512451.jpg,Головы татар . 1893,Василий Иванович Суриков,two men with a gun by edgar edgar edgar redman,Tartar heads . 1893,Vasily Ivanovich Surikov
./data/365347290.jpg,Гребец в лодке. 1912,Василий Иванович Суриков,a painting of a man in a red jacket,Screw in the boat. 1912.,Vasily Ivanovich Surikov
./data/781152343.jpg,Колизей. 1884,Василий Иванович Суриков,the col col col col col col col col col col col col col col col col col col,Colosseum. 1884,Vasily Ivanovich Surikov
./data/644345092.jpg,Казак с ружьем. 1893,Василий Иванович Суриков,a man with a guitar by edgar - jean - louis,Kazak with a gun. 1893,Vasily Ivanovich Surikov
./data/790490722.jpg,Портрет И. С. Остроухова. 1884,Василий Иванович Суриков,a painting of a man sitting on a bench,Portrait by I. S. Ostruuchova. 1884,Vasily Ivanovich Surikov
./data/721304321.jpg,Портрет К. М. Верхотуровой. 1890,Василий Иванович Суриков,a painting of a boy writing,Portrait by K. M. Supertural. 1890,Vasily Ivanovich Surikov
./data/219064331.jpg,Римский карнавал. 1884,Василий Иванович Суриков,a painting of a crowd of people,Rome Carnival. 1884,Vasily Ivanovich Surikov
./data/795791625.jpg,Солдатспускающийся по склону снежной горы. 1898,Василий Иванович Суриков,a painting of a man sitting on a bench,Soldier coming down the slope of the snow mountain. 1898.,Vasily Ivanovich Surikov
./data/204644775.jpg,Степан Разин 1. Около 1903,Василий Иванович Суриков,a painting of people on a boat,"Stepan Razin 1, around 1903",Vasily Ivanovich Surikov
./data/364797973.jpg,Странник. 1886,Василий Иванович Суриков,a painting of a man in a coat,Traveler. 1886,Vasily Ivanovich Surikov
./data/435604858.jpg,Александр Николаевич Пестунов. 1890,Василий Иванович Суриков,a portrait of a man with a blue collar,Alexander Nikolaevich Pestunov. 1890,Vasily Ivanovich Surikov
./data/489190673.jpg,Голова солдата- барабанщика. 1898,Василий Иванович Суриков,a painting of a man in a black hat,The head of a drummer soldier. 1898.,Vasily Ivanovich Surikov
./data/564501953.jpg,Неаполь. 1900,Василий Иванович Суриков,a painting of a town on the water,Naples. 1900.,Vasily Ivanovich Surikov
./data/952236938.jpg,Покорение Сибири Ермаком 1,Василий Иванович Суриков,a painting of a crowd of people in a city,Subjugation of Siberia by Jermak 1,Vasily Ivanovich Surikov
./data/648464965.jpg,Севилья. Альказар. 1910,Василий Иванович Суриков,a painting of a house,"Sevilla, Alcazar, 1910.",Vasily Ivanovich Surikov
./data/658682250.jpg,Ермак с казаками. 1894,Василий Иванович Суриков,a drawing of two people hugging,Cossack yermack. 1894.,Vasily Ivanovich Surikov
./data/475320434.jpg,Казак-гребец. 1892,Василий Иванович Суриков,a drawing of a man leaning on a ledge,Kazak-square. 1892,Vasily Ivanovich Surikov
./data/822982788.jpg,Неаполь. 1884,Василий Иванович Суриков,a painting of a mountain range in the distance,Naples. 1884,Vasily Ivanovich Surikov
./data/444778442.jpg,Неаполь. Везувий. 1884,Василий Иванович Суриков,a painting of a city with a mountain in the background,"Naples, Vesuvius, 1884.",Vasily Ivanovich Surikov
./data/594604492.jpg,Покорение Сибири Ермаком 2,Василий Иванович Суриков,a painting of a boat with people on it,Subjugation of Siberia by Jermak 2,Vasily Ivanovich Surikov
./data/457247924.jpg,Стрелец в шапке. 1879,Василий Иванович Суриков,a painting of a man with a beard,The shooter's in the hat. 1879.,Vasily Ivanovich Surikov
./data/465460205.jpg,Боярыня Морозова 2,Василий Иванович Суриков,a drawing of a group of people in a room,Morozov Boyry 2,Vasily Ivanovich Surikov
./data/880990600.jpg,Голова казака. 1891,Василий Иванович Суриков,a drawing of a man with a beard,Cossack's head. 1891.,Vasily Ivanovich Surikov
./data/999258422.jpg,Казак в красной рубахе,Василий Иванович Суриков,a painting of a man with a beard,Kazak in red shirt,Vasily Ivanovich Surikov
./data/241503906.jpg,Венеция,Василий Иванович Суриков,a painting of a city with buildings and a river,Venice,Vasily Ivanovich Surikov
./data/845367431.jpg,Голова женщины в черном платке. 1886,Василий Иванович Суриков,a painting of a woman in a black headdre,The head of a woman in a black handkerchief. 1886.,Vasily Ivanovich Surikov
./data/402618408.jpg,Женские фигурыстранникюродивый. 1881-1887,Василий Иванович Суриков,a drawing of a group of people,Women's figures are legal. 1881-1887,Vasily Ivanovich Surikov
./data/487982177.jpg,Странник,Василий Иванович Суриков,a drawing of a man with long hair,Traveler,Vasily Ivanovich Surikov
./data/300720214.jpg,Юродивыйсидящий на земле,Василий Иванович Суриков,a drawing of a man sitting on a chair,Journey - Sitting on Earth,Vasily Ivanovich Surikov
./data/289981079.jpg,Голова солдата в треуголке. 1898,Василий Иванович Суриков,a drawing of a man in a hat,A soldier's head is in a triangular. 1898.,Vasily Ivanovich Surikov
./data/596499633.jpg,Казаки,Василий Иванович Суриков,a painting of people dancing in a circle,Kazaki,Vasily Ivanovich Surikov
./data/232192993.jpg,Портрет юноши Леонида Чернышова. 1889-1890,Василий Иванович Суриков,a painting of a boy with a black jacket,A portrait of the young man Leonid Chernysov. 1889-1890.,Vasily Ivanovich Surikov
./data/969595336.jpg,Степан Разин. 1910,Василий Иванович Суриков,a drawing of a man in a hat,Stepan Razin. 1910,Vasily Ivanovich Surikov
./data/396081542.jpg,Боярыня Морозова 1,Василий Иванович Суриков,a drawing of people walking in a line,Morozov's Boyry 1,Vasily Ivanovich Surikov
./data/947430419.jpg,Казак. 1893,Василий Иванович Суриков,a man with a cap and a red cap on his head,Kazak. 1893,Vasily Ivanovich Surikov
./data/792221069.jpg,Степан Разин 2. Около 1903,Василий Иванович Суриков,a painting of a boat with people in it,"Stepan Razin 2, around 1903",Vasily Ivanovich Surikov
./data/805651855.jpg,Стрелец. Около 1880,Василий Иванович Суриков,an old man with a hat and a cane,"Rifleman, around 1880.",Vasily Ivanovich Surikov
./data/499490356.jpg,Меншиков в Березове,Василий Иванович Суриков,a drawing of two women sitting at a table,Menshikov in Berezov,Vasily Ivanovich Surikov
./data/911367797.jpg,Стреляющий казак. 1890-е,Василий Иванович Суриков,a painting of a woman holding a bird,Cazak shooting. 1890th,Vasily Ivanovich Surikov
./data/270343017.jpg,Стреляющий казак. 1893,Василий Иванович Суриков,a painting of a woman with a gun,Cazak shooting. 1893,Vasily Ivanovich Surikov
./data/265289306.jpg,Купание красного коня. 1912,Петров-Водкин Кузьма Сергеевич,a painting of a man riding a horse,The Red Horse Cup. 1912.,Petrov-Vodkin Kuzma Sergeyevich
./data/858413696.jpg,Яблоки. 1917,Петров-Водкин Кузьма Сергеевич,three apples and two pears on a red background,Apples. 1917.,Petrov-Vodkin Kuzma Sergeyevich
./data/989590454.jpg,Мальчики . 1911,Петров-Водкин Кузьма Сергеевич,two nudes by paul paul,Boys . 1911,Petrov-Vodkin Kuzma Sergeyevich
./data/526846313.jpg,Фантазия. 1925,Петров-Водкин Кузьма Сергеевич,a painting of a man riding a horse,Fantasy. 1925,Petrov-Vodkin Kuzma Sergeyevich
./data/350955200.jpg,Виноград. 1938,Петров-Водкин Кузьма Сергеевич,still life with fruit and a glass by henri le - jacques,Grapes. 1938,Petrov-Vodkin Kuzma Sergeyevich
./data/406573486.jpg,Селедка. 1918,Петров-Водкин Кузьма Сергеевич,a painting of fish and potatoes on a table,Herring. 1918,Petrov-Vodkin Kuzma Sergeyevich
./data/556481933.jpg,Утро. Купальщицы. 1917,Петров-Водкин Кузьма Сергеевич,a painting of a woman and two children,"Morning, cupcakes. 1917.",Petrov-Vodkin Kuzma Sergeyevich
./data/683264160.jpg,Портрет В. И. Ленина,Петров-Водкин Кузьма Сергеевич,a painting of a man sitting at a desk,Portrait by V. I. Lenina,Petrov-Vodkin Kuzma Sergeyevich
./data/930291748.jpg,Черемуха в стакане. 1932,Петров-Водкин Кузьма Сергеевич,a painting of flowers in a vase on a table,It's in a glass. 1932.,Petrov-Vodkin Kuzma Sergeyevich
./data/724078369.jpg,1918 год в Петрограде. 1920,Петров-Водкин Кузьма Сергеевич,a painting of a woman holding a baby,1918 in Petrograd. 1920,Petrov-Vodkin Kuzma Sergeyevich
./data/828585815.jpg,Утренний натюрморт. 1918,Петров-Водкин Кузьма Сергеевич,a painting of a table with flowers and a tea pot,Morning Naturmort. 1918.,Petrov-Vodkin Kuzma Sergeyevich
./data/881.jpg,Спящий ребёнок,Петров-Водкин Кузьма Сергеевич,a painting of a woman in a hospital room,Sleeping child,Petrov-Vodkin Kuzma Sergeyevich
./data/152651977.jpg,Бокал и лимон. 1922,Петров-Водкин Кузьма Сергеевич,a painting of a glass and a lemon,A glass and a lemon. 1922.,Petrov-Vodkin Kuzma Sergeyevich
./data/753329467.jpg,Полдень. Лето. 1917,Петров-Водкин Кузьма Сергеевич,a painting of people in a landscape,"Midday, summer, 1917.",Petrov-Vodkin Kuzma Sergeyevich
./data/402261352.jpg,Сон. 1910,Петров-Водкин Кузьма Сергеевич,three nudes on the beach by henri - auguste - auguste - auguste - auguste - auguste -,Sleep 1910,Petrov-Vodkin Kuzma Sergeyevich
./data/384957885.jpg,Юность . 1913,Петров-Водкин Кузьма Сергеевич,two nudes on the beach by paul paul,Youth . 1913,Petrov-Vodkin Kuzma Sergeyevich
./data/192559814.jpg,За самоваром. 1926,Петров-Водкин Кузьма Сергеевич,a painting of a woman sitting at a table,It's behind the samurai. 1926.,Petrov-Vodkin Kuzma Sergeyevich
./data/811529541.jpg,Мать1. 1913,Петров-Водкин Кузьма Сергеевич,a painting of a woman holding a baby,Mother 1 1913,Petrov-Vodkin Kuzma Sergeyevich
./data/238894653.jpg,Скрипка. 1918,Петров-Водкин Кузьма Сергеевич,a painting of a violin on a window si,The violin. 1918.,Petrov-Vodkin Kuzma Sergeyevich
./data/650.jpg,Богоматерь с младенцем,Петров-Водкин Кузьма Сергеевич,a painting of a woman holding a baby,A Godmother With a Baby,Petrov-Vodkin Kuzma Sergeyevich
./data/731604003.jpg,Богоматерь Умиление злых сердец. 1914-1915,Петров-Водкин Кузьма Сергеевич,a painting of a woman with a red scarf,God's Mercy of the Evil Hearts. 1914-1915,Petrov-Vodkin Kuzma Sergeyevich
./data/860940551.jpg,На линии огня. 1916,Петров-Водкин Кузьма Сергеевич,a painting of soldiers in uniform,In the line of fire. 1916.,Petrov-Vodkin Kuzma Sergeyevich
./data/218679809.jpg,Портрет А. А. Ахматовой. 1922,Петров-Водкин Кузьма Сергеевич,a painting of a woman with a black shirt,Portrait A. A. Ahmatova. 1922,Petrov-Vodkin Kuzma Sergeyevich
./data/624899291.jpg,Смерть комиссара. 1927,Петров-Водкин Кузьма Сергеевич,a painting of a man laying on the ground,Commissioner's death. 1927.,Petrov-Vodkin Kuzma Sergeyevich
./data/260482788.jpg,1919 год. Тревога. 1934,Петров-Водкин Кузьма Сергеевич,a painting of a woman and child in a room,"1919, alert. 1934.",Petrov-Vodkin Kuzma Sergeyevich
./data/157458496.jpg,Натюрморт . 1921,Петров-Водкин Кузьма Сергеевич,a painting of a woman with flowers in a vase,Naturmort . 1921,Petrov-Vodkin Kuzma Sergeyevich
./data/154437255.jpg,Вакханка. 1912,Петров-Водкин Кузьма Сергеевич,a painting of a woman in a red dress,Wakhanka. 1912.,Petrov-Vodkin Kuzma Sergeyevich
./data/669723510.jpg,Девушки на Волге. 1915,Петров-Водкин Кузьма Сергеевич,a painting of a group of women dancing on the beach,The girls on the Volga. 1915.,Petrov-Vodkin Kuzma Sergeyevich
./data/841384887.jpg,Натюрморт с самоваром. 1920,Петров-Водкин Кузьма Сергеевич,a painting of flowers in a vase on a table,Naturmort with samurai. 1920,Petrov-Vodkin Kuzma Sergeyevich
./data/179266357.jpg,Девушка у окна. 1928,Петров-Водкин Кузьма Сергеевич,a painting of a woman in a blue dress,The girl by the window. 1928.,Petrov-Vodkin Kuzma Sergeyevich
./data/794747924.jpg,Париж. Нотр-Дам. 1924,Петров-Водкин Кузьма Сергеевич,a painting of a cathedral with a bridge over it,"Paris, Notre Dame, 1924.",Petrov-Vodkin Kuzma Sergeyevich
./data/233291625.jpg,Натюрморт с зеркалом. 1919,Петров-Водкин Кузьма Сергеевич,"a painting of a mirror, a spoon and a book on a table",Naturmort with a mirror. 1919.,Petrov-Vodkin Kuzma Sergeyevich
./data/807135009.jpg,Портрет дочери художника. 1935,Петров-Водкин Кузьма Сергеевич,a painting of a woman with her hand on her chin,A portrait of the artist's daughter. 1935.,Petrov-Vodkin Kuzma Sergeyevich
./data/170065307.jpg,Кафе. 1907,Петров-Водкин Кузьма Сергеевич,a painting of a woman in a dress and hat,Cafe. 1907,Petrov-Vodkin Kuzma Sergeyevich
./data/246612548.jpg,Мальчики . 1925,Петров-Водкин Кузьма Сергеевич,a painting of a man standing on a pile of garbage,Boys . 1925,Petrov-Vodkin Kuzma Sergeyevich
./data/961877441.jpg,Мать. 1915,Петров-Водкин Кузьма Сергеевич,a painting of a woman holding a baby,Mother. 1915,Petrov-Vodkin Kuzma Sergeyevich
./data/856298828.jpg,Розовый натюрморт. 1918,Петров-Водкин Кузьма Сергеевич,"still life with fruit and glass, 1913",Pink Naturmort. 1918.,Petrov-Vodkin Kuzma Sergeyevich
./data/542831420.jpg,Натюрморт с письмами. 1925,Петров-Водкин Кузьма Сергеевич,a glass of water and books on a table,Naturmort with letters. 1925.,Petrov-Vodkin Kuzma Sergeyevich
./data/724023437.jpg,Убийство Каином Авеля. 1910,Петров-Водкин Кузьма Сергеевич,a painting on the ceiling of a building,Killing of Cain Abel. 1910,Petrov-Vodkin Kuzma Sergeyevich
./data/452001953.jpg,А. С. Пушкин в Петербурге. 1930-е,Петров-Водкин Кузьма Сергеевич,a painting of a man in a suit,"A. S. Pushkin in Petersburg, 1930s",Petrov-Vodkin Kuzma Sergeyevich
./data/383035278.jpg,Африканский мальчик. 1907,Петров-Водкин Кузьма Сергеевич,a painting of a child with a yellow shirt,African boy. 1907,Petrov-Vodkin Kuzma Sergeyevich
./data/459664916.jpg,Бириби. Африка. 1907,Петров-Водкин Кузьма Сергеевич,a painting of a mountain with a sky in the background,"Biribi, Africa, 1907",Petrov-Vodkin Kuzma Sergeyevich
./data/348867797.jpg,Первые шаги. 1925,Петров-Водкин Кузьма Сергеевич,a painting of a woman and two children,First steps. 1925.,Petrov-Vodkin Kuzma Sergeyevich
./data/593148803.jpg,Яблоко и лимон. 1930,Петров-Водкин Кузьма Сергеевич,a painting of a bowl of fruit and a lemon,Apple and lemon. 1930.,Petrov-Vodkin Kuzma Sergeyevich
./data/782278442.jpg,Автопортрет. 1912,Петров-Водкин Кузьма Сергеевич,a painting of a man in a black suit,Autoportrait. 1912.,Petrov-Vodkin Kuzma Sergeyevich
./data/617813110.jpg,Девочка на пляже. 1925,Петров-Водкин Кузьма Сергеевич,a painting of a young girl with a white shirt,The girl on the beach. 1925.,Petrov-Vodkin Kuzma Sergeyevich
./data/672882080.jpg,Девочка с куклой. 1937,Петров-Водкин Кузьма Сергеевич,a painting of a young girl holding a doll,The girl with the doll. 1937.,Petrov-Vodkin Kuzma Sergeyevich
./data/873602294.jpg,Портрет А. П. Петровой – Водкинойматери художника. 1909,Петров-Водкин Кузьма Сергеевич,a painting of a woman with a blue shirt,A. P. Petrova's portrait is the Vodkin Mother of an artist. 1909,Petrov-Vodkin Kuzma Sergeyevich
./data/301489257.jpg,Скрипка. 1916,Петров-Водкин Кузьма Сергеевич,violin and sheet by paul mcc,The violin. 1916.,Petrov-Vodkin Kuzma Sergeyevich
./data/742150878.jpg,Смерть комиссара. 1928,Петров-Водкин Кузьма Сергеевич,a painting of a man laying on the ground with a woman,Commissioner's death. 1928.,Petrov-Vodkin Kuzma Sergeyevich
./data/71618684.jpg,Вася. Около 1920,Петров-Водкин Кузьма Сергеевич,a painting of a boy with a red shirt,"Wasya, about 1920.",Petrov-Vodkin Kuzma Sergeyevich
./data/932818603.jpg,В детской. 1925,Петров-Водкин Кузьма Сергеевич,a painting of a man in a hospital bed,In the nursery. 1925.,Petrov-Vodkin Kuzma Sergeyevich
./data/775851440.jpg,Весна в деревне1. 1929,Петров-Водкин Кузьма Сергеевич,a painting of two people sitting on a porch,Spring in the village.1 1929,Petrov-Vodkin Kuzma Sergeyevich
./data/934164428.jpg,Жаждущий воин. 1915,Петров-Водкин Кузьма Сергеевич,a painting of two men and a horse,A thirsty warrior. 1915.,Petrov-Vodkin Kuzma Sergeyevich
./data/835040283.jpg,Натюрморт с пепельницей. 1920,Петров-Водкин Кузьма Сергеевич,a painting of a black hat and a book,Naturmort with an ashtray. 1920,Petrov-Vodkin Kuzma Sergeyevich
./data/693151855.jpg,Первая демонстрация . 1927,Петров-Водкин Кузьма Сергеевич,a painting of a man and woman in a room,First demonstration . 1927,Petrov-Vodkin Kuzma Sergeyevich
./data/240240478.jpg,Тревога. 1926,Петров-Водкин Кузьма Сергеевич,a painting of a woman in a kitchen,Emergency. 1926.,Petrov-Vodkin Kuzma Sergeyevich
./data/847152709.jpg,Троица. 1915,Петров-Водкин Кузьма Сергеевич,a painting of three men sitting at a table,Trinity. 1915,Petrov-Vodkin Kuzma Sergeyevich
./data/193466186.jpg,Ангелы с образом Спаса Нерукотворного. 1914,Петров-Водкин Кузьма Сергеевич,the painting depicts the resurrection of jesus,Angels with a way to save the Unruly One. 1914,Petrov-Vodkin Kuzma Sergeyevich
./data/338348388.jpg,Берег. 1908,Петров-Водкин Кузьма Сергеевич,the three graces by william william william,Coast. 1908,Petrov-Vodkin Kuzma Sergeyevich
./data/466256713.jpg,Голова девочки. 1922,Петров-Водкин Кузьма Сергеевич,a painting of a young girl with a blue dress,The girl's head. 1922.,Petrov-Vodkin Kuzma Sergeyevich
./data/749896240.jpg,Две. 1917,Петров-Водкин Кузьма Сергеевич,a painting of two women facing each other women,Two. 1917.,Petrov-Vodkin Kuzma Sergeyevich
./data/192587280.jpg,Девушка в красном платке . 1925,Петров-Водкин Кузьма Сергеевич,a painting of a woman with a red banda,The girl in the red handkerchief . 1925,Petrov-Vodkin Kuzma Sergeyevich
./data/758300781.jpg,Желтое лицо . 1921,Петров-Водкин Кузьма Сергеевич,a painting of a woman with her hand on her face,Yellow face . 1921,Petrov-Vodkin Kuzma Sergeyevich
./data/248974609.jpg,Новоселье . 1937,Петров-Водкин Кузьма Сергеевич,a painting of a family gathering in a kitchen,Housekeeping . 1937 . . . . . . . . . . . . . . . . . . . . 1937 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,Petrov-Vodkin Kuzma Sergeyevich
./data/268118286.jpg,Две девушки. 1915,Петров-Водкин Кузьма Сергеевич,two women in a boat by henri - auguste - auguste - auguste - auguste - auguste - auguste,Two girls. 1915.,Petrov-Vodkin Kuzma Sergeyevich
./data/676287841.jpg,Кактусы. 1907,Петров-Водкин Кузьма Сергеевич,a painting of a cactus plant with a river in the background,Cactus. 1907,Petrov-Vodkin Kuzma Sergeyevich
./data/879150390.jpg,Ленушка в кровати. 1926,Петров-Водкин Кузьма Сергеевич,a painting of a child with a bird on his head,Lenushka's in bed. 1926.,Petrov-Vodkin Kuzma Sergeyevich
./data/965502929.jpg,Натюрморт с розами. 1922,Петров-Водкин Кузьма Сергеевич,a painting of a rose in a vase,Naturmort with roses. 1922.,Petrov-Vodkin Kuzma Sergeyevich
